ID,Year_Birth,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Target_Campaign_Responsiveness,Dt_Customer_Unix_time_seconds,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Target_MntWinesYear,MntFruitsYear,MntMeatProductsYear,MntFishProductsYear,MntSweetProductsYear,MntGoldProdsYear
10430,1973,89694.0,1,1,22,3,4,3,4,5,0,1,1381276800,0,0,1,0,0,0,0,1,0,0,0,0,0,563.0,14.0,105.5,18.5,14.0,21.0
7875,1949,72025.0,0,0,46,1,4,8,13,2,0,1,1398729600,0,0,1,0,0,0,0,0,1,0,0,0,0,483.5,0.0,308.5,21.5,25.0,0.0
7072,1973,67432.0,0,1,69,2,8,5,4,4,0,0,1364515200,0,0,1,0,0,0,0,0,1,0,0,0,0,216.0,39.5,170.5,88.5,68.0,85.0
6255,1952,70545.0,0,1,29,1,4,1,7,2,0,0,1401753600,0,0,0,1,0,0,0,0,0,0,1,0,0,69.0,19.5,31.5,27.5,9.0,10.5
6516,1989,17487.0,1,0,37,1,1,0,2,7,0,0,1363564800,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.5,3.5,2.0,3.0
5564,1969,62882.0,0,1,26,2,7,5,6,4,0,0,1344470400,0,0,1,0,0,0,0,0,0,0,1,0,0,254.5,66.5,248.5,39.0,12.0,48.5
5682,1953,64108.0,0,1,8,4,6,9,11,5,0,0,1363996800,0,0,0,0,1,0,0,0,0,1,0,0,0,474.0,5.0,43.0,6.5,10.5,10.5
7458,1956,34941.0,1,1,26,2,3,0,3,8,0,0,1362528000,0,0,0,1,0,0,0,0,0,0,1,0,0,19.5,1.0,12.5,2.0,1.5,12.0
5237,1950,48767.0,1,2,79,3,2,1,3,5,0,0,1388534400,0,0,0,0,1,0,0,0,0,1,0,0,0,14.0,0.5,10.5,1.5,0.0,5.0
7761,1978,38702.0,1,0,71,2,3,0,4,6,0,0,1375315200,1,0,0,0,0,0,0,0,0,0,1,0,0,6.5,5.5,12.0,6.5,4.0,20.0
5278,1964,82224.0,0,0,83,1,6,9,5,3,0,1,1390608000,0,0,1,0,0,0,0,0,1,0,0,0,0,153.5,13.0,180.0,69.0,15.5,20.0
3560,1952,83844.0,0,0,57,1,4,4,11,1,0,1,1368316800,0,0,1,0,0,0,0,0,0,0,1,0,0,450.5,15.5,172.5,37.5,15.5,95.5
7235,1975,17003.0,1,0,37,3,2,0,4,5,0,0,1386547200,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,2.5,6.0,2.0,4.0,3.5
10548,1995,71163.0,0,0,30,1,3,8,12,1,0,0,1394323200,0,0,1,0,0,0,0,0,0,1,0,0,0,141.5,8.5,186.0,69.0,53.0,22.0
2281,1970,33697.0,1,0,34,1,1,0,2,7,0,1,1379203200,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1.5,3.5,0.0,1.5,5.5
4073,1954,63564.0,0,0,0,1,10,10,7,6,0,1,1390953600,1,0,0,0,0,0,0,0,1,0,0,0,0,384.5,40.0,126.0,7.5,17.0,32.5
6974,1972,83443.0,0,0,89,1,6,10,5,2,0,0,1388448000,0,0,0,0,1,0,0,0,0,0,1,0,0,259.0,21.0,371.0,27.5,28.0,42.0
7938,1958,51518.0,0,1,92,2,3,2,10,3,0,0,1380758400,0,0,0,0,1,0,0,0,0,0,1,0,0,175.0,4.0,33.0,8.5,2.0,2.0
7094,1975,58330.0,0,1,87,1,6,4,13,4,0,0,1387929600,0,0,1,0,0,0,0,0,0,0,0,1,0,222.5,26.5,106.5,52.0,49.0,75.5
3667,1969,80952.0,0,0,20,1,8,5,11,8,0,1,1362009600,0,0,1,0,0,0,0,0,1,0,0,0,0,389.0,89.0,344.5,20.5,13.5,22.0
7723,1979,75507.0,0,0,56,1,8,6,6,3,0,0,1398988800,0,0,1,0,0,0,0,0,0,0,1,0,0,354.5,46.5,187.0,52.0,40.0,40.0
3870,1978,63855.0,0,0,28,1,7,3,13,4,0,0,1360368000,1,0,0,0,0,0,0,0,0,0,1,0,0,179.5,17.5,157.0,46.5,58.0,44.5
4012,1972,62220.0,0,1,55,5,7,6,5,6,0,1,1344643200,0,0,0,0,1,0,0,0,0,0,1,0,0,399.5,6.0,187.5,8.0,6.0,6.0
5909,1964,58512.0,0,1,25,5,3,4,8,8,0,0,1379548800,0,0,1,0,0,0,0,0,1,0,0,0,0,447.5,5.0,50.5,6.5,0.0,76.0
10470,1979,40662.0,1,0,0,2,2,1,3,4,0,0,1363305600,0,0,0,1,0,0,0,0,1,0,0,0,0,20.0,1.0,11.5,0.0,2.0,11.5
6488,1959,38829.0,0,1,86,1,3,2,2,5,0,0,1396742400,0,0,0,0,1,0,0,0,1,0,0,0,0,38.0,0.0,3.5,0.0,0.0,8.0
10270,1981,35523.0,1,0,8,2,3,0,3,7,0,0,1380758400,1,0,0,0,0,0,0,0,1,0,0,0,0,5.5,2.5,11.0,6.0,2.5,5.5
6887,1967,79146.0,1,1,33,2,8,1,8,6,0,0,1398297600,0,0,1,0,0,0,0,0,0,1,0,0,0,122.5,8.0,111.5,10.5,21.5,8.0
6406,1988,78285.0,0,0,13,1,6,4,10,3,0,0,1382918400,0,0,0,1,0,0,0,0,1,0,0,0,0,323.5,53.5,195.5,87.5,33.5,20.0
7573,1978,31626.0,1,0,12,1,2,1,2,7,0,1,1368144000,0,0,0,0,1,0,0,0,0,1,0,0,0,19.5,0.5,4.5,1.0,0.5,17.0
4508,1952,75127.0,0,0,92,1,2,11,5,1,0,0,1400716800,0,0,1,0,0,0,0,0,0,1,0,0,0,101.5,17.5,152.5,23.0,8.5,113.5
221,1955,48726.0,0,1,90,3,3,2,4,6,0,0,1367020800,0,0,1,0,0,0,0,0,1,0,0,0,0,69.0,1.5,19.0,2.0,0.0,29.5
5331,1977,74985.0,0,0,8,1,3,6,7,2,0,0,1347321600,0,0,1,0,0,0,0,0,1,0,0,0,0,293.5,25.5,449.0,123.5,0.0,43.0
1911,1987,67430.0,0,0,6,1,11,5,12,6,0,0,1346803200,0,0,1,0,0,0,0,0,0,0,1,0,0,297.5,48.5,145.5,63.5,66.5,60.5
20,1965,46891.0,0,1,91,1,2,1,4,4,0,0,1377993600,1,0,0,0,0,0,0,0,1,0,0,0,0,21.5,6.0,11.5,14.5,7.5,30.5
8786,1956,62058.0,0,1,52,4,6,1,7,6,0,0,1369526400,0,0,0,1,0,0,0,0,1,0,0,0,0,150.5,3.5,37.0,5.0,0.0,29.0
10582,1979,72063.0,0,1,3,2,5,2,12,2,0,0,1372809600,0,0,1,0,0,0,0,0,1,0,0,0,0,90.0,16.0,174.0,38.0,16.0,45.0
1915,1951,78939.0,0,0,57,1,8,5,6,3,0,0,1386806400,0,0,0,0,1,0,0,0,1,0,0,0,0,397.0,57.5,121.5,75.0,0.0,102.5
8897,1965,42720.0,1,1,9,8,7,3,7,8,0,1,1366761600,0,0,1,0,0,0,0,0,0,1,0,0,0,196.0,2.5,45.5,14.0,13.0,56.0
2371,1972,33622.0,1,1,22,3,2,0,4,7,0,0,1365811200,0,0,1,0,0,0,0,0,1,0,0,0,0,19.5,0.5,11.0,1.5,2.0,6.0
4303,1957,6835.0,0,1,76,0,0,0,1,20,0,0,1354924800,0,0,0,0,1,0,0,0,0,0,1,0,0,53.5,1.0,6.0,1.0,1.0,6.0
6825,1953,41452.0,1,1,86,1,1,0,2,7,0,0,1362528000,0,0,1,0,0,0,0,0,0,0,1,0,0,6.5,0.0,1.5,0.0,0.0,0.0
1072,1965,40760.0,0,1,64,2,2,1,3,6,0,0,1377820800,0,0,0,0,1,0,0,0,0,1,0,0,0,35.0,0.0,8.5,0.0,0.0,3.0
4964,1958,74250.0,0,0,90,1,2,11,4,1,0,0,1390694400,0,0,0,0,1,0,0,0,0,0,1,0,0,340.0,5.5,196.0,37.5,0.0,0.0
2461,1955,51124.0,1,1,79,2,1,0,3,3,0,0,1387324800,0,0,0,1,0,0,0,0,0,1,0,0,0,13.0,0.5,5.5,0.0,0.5,2.0
10736,1971,72258.0,0,1,28,2,6,9,5,2,0,0,1378944000,0,0,1,0,0,0,0,0,0,1,0,0,0,261.0,0.0,261.0,113.5,60.0,67.0
3194,1974,71466.0,0,0,86,1,4,4,10,1,0,0,1396656000,0,0,0,0,1,0,0,0,0,1,0,0,0,206.0,6.0,273.0,39.0,91.0,0.0
10839,1976,36283.0,1,1,42,2,1,0,3,4,0,0,1397433600,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,2.5,2.5,4.0,0.0,2.5
49,1970,20587.0,1,0,39,1,1,1,2,7,0,0,1399766400,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,1.5,3.0,2.0,0.5,4.5
4290,1972,30467.0,1,0,8,1,1,0,2,7,0,0,1395187200,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,1.5,4.0,1.0,2.5,2.5
10219,1972,31590.0,1,0,40,1,1,0,3,8,0,0,1371513600,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,1.0,7.5,3.0,3.0,1.5
4211,1986,20425.0,1,0,5,2,2,0,3,7,0,0,1351468800,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,6.0,2.5,1.5,8.0,8.5
1135,1960,17144.0,1,1,96,5,3,0,4,7,0,0,1392422400,0,0,0,1,0,0,0,0,0,0,1,0,0,9.0,1.0,9.5,0.0,1.0,3.0
6299,1968,42564.0,0,1,28,6,6,8,4,7,0,1,1357084800,0,0,0,0,1,0,0,1,0,0,0,0,0,162.0,24.0,93.0,19.5,9.0,99.0
10846,1978,43783.0,1,0,22,6,7,1,8,7,0,1,1401321600,0,0,0,1,0,0,0,0,1,0,0,0,0,163.5,4.5,62.5,12.5,2.0,69.5
347,1976,40780.0,0,1,30,4,7,1,5,9,0,0,1347062400,0,0,1,0,0,0,0,1,0,0,0,0,0,114.5,13.5,35.5,6.5,1.5,17.0
6543,1945,62847.0,0,0,45,1,3,6,4,2,0,0,1358208000,0,0,0,1,0,0,0,0,0,0,1,0,0,260.5,84.0,353.0,40.0,38.0,30.5
10446,1957,82017.0,0,0,58,1,5,4,7,2,0,1,1352246400,0,0,0,0,1,0,0,0,1,0,0,0,0,92.0,11.5,223.0,15.0,11.5,11.5
3479,1950,16813.0,0,0,49,1,2,0,3,7,0,1,1374192000,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,4.0,5.5,6.0,1.0,6.5
11075,1978,51267.0,1,1,37,4,3,3,5,4,0,0,1383004800,0,0,1,0,0,0,0,0,1,0,0,0,0,91.5,1.0,32.0,3.5,1.0,6.0
4442,1961,46524.0,0,1,70,2,1,1,5,3,0,0,1365120000,0,0,1,0,0,0,0,0,0,1,0,0,0,15.5,9.5,17.5,13.0,7.0,26.0
199,1962,45183.0,0,0,33,1,4,1,7,7,0,1,1358640000,0,0,0,1,0,0,0,0,0,1,0,0,0,109.5,1.5,30.0,6.0,4.5,6.0
6722,1954,70421.0,0,1,98,3,10,3,7,6,0,0,1403913600,0,0,0,0,1,0,0,0,1,0,0,0,0,239.5,14.0,68.0,37.5,7.0,17.5
796,1965,60161.0,0,1,17,3,11,4,8,8,0,0,1350950400,1,0,0,0,0,0,0,1,0,0,0,0,0,292.0,22.0,106.0,23.0,4.0,88.5
3749,1973,73926.0,0,0,54,1,6,5,12,3,0,0,1362182400,0,0,1,0,0,0,0,0,0,0,1,0,0,313.5,45.5,298.5,79.5,45.5,7.5
8523,1968,19329.0,1,0,39,3,4,0,3,8,0,0,1386979200,0,0,1,0,0,0,0,0,1,0,0,0,0,12.0,0.5,8.0,6.0,1.0,2.5
310,1970,61872.0,0,1,81,4,4,4,9,4,0,0,1386892800,0,0,0,1,0,0,0,0,1,0,0,0,0,165.0,2.5,79.5,18.0,13.5,8.0
8629,1956,46984.0,1,1,71,1,1,0,3,5,0,0,1364256000,0,0,1,0,0,0,0,0,0,0,0,1,0,9.5,0.5,5.0,1.0,0.5,4.0
236,1951,34838.0,1,1,62,3,2,1,4,6,0,0,1358553600,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0,11.5,14.5,14.5,7.0,23.5
9930,1944,82716.0,0,0,8,1,6,8,13,2,0,0,1383609600,0,0,0,0,1,0,0,0,0,1,0,0,0,303.0,74.0,114.0,7.5,74.0,11.0
3483,1958,48192.0,0,0,76,3,2,8,12,8,0,1,1365206400,0,0,1,0,0,0,0,0,1,0,0,0,0,519.5,21.5,102.0,76.5,29.0,14.5
4599,1976,49681.0,0,2,66,6,7,1,7,7,0,0,1383523200,0,0,0,1,0,0,0,0,1,0,0,0,0,205.5,0.0,13.0,0.0,0.0,10.5
7326,1971,56850.0,0,1,83,1,1,1,3,2,0,0,1395532800,0,0,0,1,0,0,0,0,1,0,0,0,0,17.0,0.5,9.5,1.0,3.5,0.0
7352,1957,55267.0,0,1,28,4,3,4,6,3,0,0,1382313600,0,0,1,0,0,0,0,0,1,0,0,0,0,80.5,14.0,68.0,16.0,1.5,22.5
2350,1972,59666.0,1,1,87,7,3,2,8,8,0,1,1363910400,0,0,1,0,0,0,0,0,1,0,0,0,0,311.5,26.5,89.0,11.5,8.5,66.5
9145,1972,72504.0,0,1,43,2,5,9,6,2,0,0,1365206400,0,0,1,0,0,0,0,0,0,1,0,0,0,302.0,13.0,235.0,61.5,80.5,47.0
2964,1981,26872.0,0,0,0,1,1,1,2,6,0,0,1381881600,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,5.0,4.0,1.5,8.0,16.0
5585,1972,21359.0,1,0,1,2,2,0,3,8,0,1,1366416000,0,0,1,0,0,0,0,0,0,1,0,0,0,6.0,1.0,8.5,3.0,0.5,5.0
9687,1975,73170.0,0,0,1,1,5,4,6,2,0,0,1401494400,0,0,1,0,0,0,0,0,0,1,0,0,0,92.0,87.0,128.0,25.0,15.0,16.0
3732,1955,52750.0,0,1,72,6,5,7,9,4,0,0,1359936000,0,0,0,1,0,0,0,0,1,0,0,0,0,196.5,0.0,119.5,45.0,34.5,34.5
6303,1986,91820.0,0,0,72,0,5,5,12,1,0,0,1385164800,0,0,0,0,1,0,0,0,0,0,1,0,0,205.0,36.5,373.5,38.0,80.5,15.0
11176,1970,65968.0,0,1,12,2,5,4,7,3,0,0,1399852800,0,0,0,0,1,0,0,0,0,0,1,0,0,188.0,4.5,41.5,9.5,2.0,2.0
2986,1976,30772.0,1,1,89,1,1,0,2,6,0,0,1394582400,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5,1.0,2.0,1.0,0.5,2.0
7462,1954,22507.0,0,0,67,3,10,2,4,9,0,0,1353715200,0,0,1,0,0,0,0,0,0,1,0,0,0,34.0,0.0,113.0,25.5,78.5,34.0
3900,1972,65685.0,0,1,54,1,9,2,9,5,0,0,1396051200,0,0,1,0,0,0,0,0,1,0,0,0,0,321.0,7.0,24.5,0.0,3.5,28.5
7034,1978,25804.0,1,0,34,2,2,0,3,8,0,0,1377993600,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,3.5,4.5,6.5,3.0,6.0
9493,1980,76412.0,0,0,15,1,5,4,8,3,0,1,1367712000,0,0,0,0,1,0,0,0,0,1,0,0,0,420.0,26.5,402.0,11.5,35.5,8.5
1143,1972,22063.0,1,0,43,2,2,0,3,7,0,0,1375920000,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5,5.0,6.5,1.5,5.5,5.5
1,1961,57091.0,0,0,0,1,7,3,7,5,0,1,1402790400,0,0,1,0,0,0,0,0,0,1,0,0,0,232.0,2.5,32.0,3.5,0.0,18.5
3855,1963,22419.0,0,0,74,1,3,2,2,8,0,0,1366243200,0,0,1,0,0,0,0,0,1,0,0,0,0,15.0,1.5,23.5,9.5,10.5,21.0
5536,1959,87771.0,0,1,61,1,5,10,4,6,0,1,1369180800,0,0,1,0,0,0,0,0,0,0,1,0,0,746.0,19.0,143.5,25.0,28.5,16.5
5989,1959,78353.0,0,1,51,1,10,2,11,8,0,0,1366070400,1,0,0,0,0,0,0,1,0,0,0,0,0,376.0,61.0,238.0,19.5,76.5,17.0
9499,1954,93404.0,1,2,97,3,3,4,7,5,0,1,1367884800,0,0,1,0,0,0,0,0,1,0,0,0,0,639.5,7.5,143.5,10.0,0.0,7.5
6768,1962,37859.0,1,2,75,2,1,0,3,8,0,0,1357948800,0,0,1,0,0,0,0,1,0,0,0,0,0,11.0,0.5,4.0,1.0,0.5,1.0
2150,1958,80995.0,0,1,83,1,8,9,4,4,0,0,1368230400,0,0,0,0,1,0,0,0,0,0,0,1,0,430.0,14.0,204.5,36.5,28.0,28.0
6646,1984,16529.0,1,0,23,1,1,0,3,6,0,0,1393632000,0,0,1,0,0,0,0,0,0,0,1,0,0,1.5,0.0,2.5,6.5,0.0,0.5
4887,1976,55412.0,1,1,65,1,2,0,3,5,0,0,1385078400,0,0,0,0,1,0,0,1,0,0,0,0,0,5.0,2.5,14.0,5.5,0.5,4.0
8560,1992,48789.0,0,0,94,1,6,4,7,6,0,0,1347235200,0,0,1,0,0,0,0,0,0,1,0,0,0,175.5,8.0,78.0,3.5,2.5,72.5
3321,1967,56575.0,0,2,42,3,7,3,7,5,0,0,1367712000,0,0,0,0,1,0,0,0,0,0,1,0,0,210.5,2.5,45.0,0.0,8.0,5.0
11003,1980,25130.0,1,0,10,2,2,0,3,7,0,0,1380672000,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,2.5,3.5,0.0,9.0,9.0
10402,1967,35441.0,1,1,94,2,1,0,3,8,0,0,1360800000,0,0,1,0,0,0,0,0,1,0,0,0,0,12.5,0.5,4.5,1.0,0.5,0.5
9904,1956,71391.0,0,1,50,5,6,5,12,3,0,0,1364515200,0,0,1,0,0,0,0,0,1,0,0,0,0,168.0,61.5,137.0,23.0,61.5,70.5
6141,1972,49494.0,1,0,46,2,6,1,5,7,0,0,1366848000,0,0,0,1,0,0,0,0,0,1,0,0,0,95.5,4.5,48.5,0.0,3.0,41.0
5687,1980,81702.0,0,0,98,1,7,7,12,3,0,0,1348358400,0,0,1,0,0,0,0,1,0,0,0,0,0,281.5,25.0,387.0,14.0,15.5,93.5
10856,1980,45889.0,0,1,42,1,1,0,3,6,0,0,1372723200,1,0,0,0,0,0,0,0,0,1,0,0,0,15.5,0.0,3.0,0.0,0.5,4.0
5121,1977,56628.0,0,1,30,2,7,6,5,5,0,1,1395360000,0,0,1,0,0,0,0,0,0,1,0,0,0,239.5,2.5,41.0,3.5,8.5,85.5
4186,1950,34026.0,1,1,11,3,2,1,3,5,0,0,1375660800,0,0,1,0,0,0,0,0,0,0,1,0,0,9.0,3.0,7.5,6.0,4.0,8.5
368,1974,40049.0,0,1,61,3,3,2,6,5,0,0,1354147200,0,0,1,0,0,0,0,0,1,0,0,0,0,45.5,32.5,26.0,5.0,22.0,14.0
3312,1988,34176.0,1,0,12,4,3,0,4,6,0,0,1399852800,0,0,1,0,0,0,0,0,0,1,0,0,0,2.5,3.5,12.0,9.5,7.0,10.0
11121,1981,19419.0,1,0,76,4,4,0,3,9,0,0,1352505600,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,7.0,14.0,8.0,1.5,3.5
5332,1960,82504.0,0,0,2,1,3,6,7,1,0,0,1374883200,1,0,0,0,0,0,0,0,1,0,0,0,0,181.0,25.0,215.5,67.0,17.5,27.0
5848,1970,81205.0,0,0,43,1,5,6,7,2,0,1,1389571200,0,0,1,0,0,0,0,0,0,0,1,0,0,362.0,37.0,464.5,48.5,27.5,65.0
10343,1991,61618.0,0,0,27,2,3,6,8,3,0,0,1348876800,1,0,0,0,0,0,0,0,0,1,0,0,0,302.5,45.5,199.5,0.0,22.5,102.5
5935,1956,55284.0,0,1,60,3,7,5,8,5,0,0,1356307200,0,0,0,1,0,0,0,0,0,1,0,0,0,273.5,3.5,70.0,0.0,3.5,31.5
2895,1963,49980.0,0,1,79,2,3,1,5,5,0,0,1382486400,0,0,1,0,0,0,0,0,0,1,0,0,0,52.0,0.5,27.0,6.5,4.5,7.0
10262,1980,15072.0,2,0,96,4,3,1,3,5,0,0,1368144000,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,1.0,7.5,0.0,5.0,9.0
7848,1974,49166.0,0,1,17,2,5,3,3,6,0,0,1371081600,0,0,1,0,0,0,0,0,0,1,0,0,0,112.0,1.0,12.5,3.5,0.0,55.0
9477,1954,65324.0,0,1,0,3,6,2,9,4,0,0,1389398400,0,0,0,0,1,0,0,0,1,0,0,0,0,192.0,0.0,51.0,10.5,16.0,2.5
4856,1957,82347.0,0,0,38,1,7,7,10,3,0,1,1352160000,1,0,0,0,0,0,0,0,1,0,0,0,0,278.0,27.0,422.5,101.0,66.5,31.5
7186,1966,30843.0,1,1,43,2,1,1,2,5,0,1,1401062400,0,0,0,0,1,0,0,0,0,0,1,0,0,12.0,0.0,1.0,0.0,0.0,4.5
5794,1974,46374.0,0,1,1,3,7,1,7,8,0,1,1395014400,0,0,0,0,1,0,0,0,1,0,0,0,0,204.0,0.0,10.5,0.0,0.0,8.5
1456,1979,60474.0,0,1,25,7,10,2,12,7,0,0,1364774400,0,0,1,0,0,0,0,0,0,1,0,0,0,132.5,99.5,151.5,117.0,4.5,85.0
4877,1973,38576.0,0,1,2,1,1,0,3,7,0,0,1393891200,0,0,0,1,0,0,0,0,1,0,0,0,0,17.0,0.0,3.5,0.0,0.0,0.0
425,1985,55357.0,2,0,66,3,6,2,11,5,0,0,1361232000,0,0,1,0,0,0,0,0,1,0,0,0,0,187.0,32.0,58.0,42.0,12.5,32.0
3007,1966,37758.0,1,1,49,2,1,0,3,8,0,0,1349308800,0,0,1,0,0,0,0,0,0,0,1,0,0,13.5,1.0,5.0,0.0,0.0,0.5
1031,1989,85710.0,0,0,5,1,6,9,10,2,0,1,1367712000,1,0,0,0,0,0,0,0,1,0,0,0,0,300.0,10.0,175.0,14.5,15.0,16.5
4297,1969,23228.0,1,0,71,2,2,0,3,8,0,0,1390694400,0,0,1,0,0,0,0,0,0,0,1,0,0,6.5,1.0,9.0,3.0,0.5,0.0
807,1969,44602.0,1,1,35,6,6,1,4,8,0,0,1392422400,0,0,0,1,0,0,0,0,0,0,1,0,0,83.5,1.0,44.5,0.0,0.0,17.0
9553,1987,7500.0,0,0,94,1,0,0,3,6,0,0,1357689600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,1.5,2.0,0.5,2.5
4271,1989,38683.0,1,0,80,6,4,1,6,7,0,0,1349308800,1,0,0,0,0,0,0,0,0,0,1,0,0,23.0,17.5,34.5,42.0,20.5,33.0
4120,1975,49514.0,1,0,61,2,6,1,4,7,0,0,1387238400,1,0,0,0,0,0,0,0,0,1,0,0,0,44.0,19.5,39.0,29.0,6.5,46.5
2036,1973,57906.0,0,1,29,3,4,2,8,4,0,0,1370908800,0,0,0,0,1,0,0,0,0,0,1,0,0,121.5,5.5,59.5,5.0,1.5,7.5
115,1966,43456.0,0,1,0,3,5,1,8,5,0,0,1364256000,0,0,0,1,0,0,0,0,0,1,0,0,0,137.5,5.5,34.0,12.5,3.5,3.5
4259,1986,19485.0,2,0,80,1,1,0,2,7,0,0,1379980800,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0,0.0,2.0,0.0,0.0,0.0
8687,1978,53172.0,0,1,54,3,2,3,8,3,0,0,1367798400,0,0,1,0,0,0,0,0,0,0,1,0,0,60.5,31.0,45.0,34.0,10.0,62.5
2447,1979,30545.0,1,0,71,2,2,0,3,7,0,0,1350432000,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0,6.0,7.5,9.5,3.5,6.0
10140,1983,70123.0,0,0,27,1,5,7,4,3,0,1,1380326400,0,0,0,0,1,0,0,0,0,0,1,0,0,654.0,0.0,198.0,11.5,0.0,0.0
9353,1959,62450.0,0,1,61,2,5,5,4,3,0,1,1388966400,0,0,1,0,0,0,0,0,0,1,0,0,0,257.5,23.5,133.5,31.0,33.0,19.0
3623,1976,21675.0,1,0,55,3,4,0,3,7,0,0,1402444800,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0,0.0,8.0,8.5,2.0,2.0
738,1981,42395.0,1,1,35,4,3,1,4,7,0,0,1396569600,1,0,0,0,0,0,0,0,0,1,0,0,0,24.0,6.5,28.5,12.0,7.5,12.5
7631,1978,61346.0,1,0,34,1,5,7,10,3,0,0,1381017600,0,0,0,1,0,0,0,0,0,0,1,0,0,281.0,29.0,84.0,21.5,8.0,71.0
4789,1953,80812.0,0,0,95,1,4,8,5,2,0,1,1379376000,0,0,1,0,0,0,0,0,0,0,1,0,0,384.5,11.0,250.0,105.0,71.5,16.5
773,1971,42835.0,1,1,64,7,6,6,4,6,0,0,1372550400,0,0,0,1,0,0,0,1,0,0,0,0,0,189.5,2.0,46.5,6.0,4.5,49.0
10602,1983,39922.0,1,0,30,2,3,0,4,8,0,0,1360800000,0,0,1,0,0,0,0,0,1,0,0,0,0,14.5,6.0,29.5,9.5,0.5,18.0
1446,1956,86424.0,0,0,12,1,6,9,12,1,0,0,1396656000,0,0,0,1,0,0,0,0,0,1,0,0,0,193.5,34.0,284.5,44.5,22.5,34.0
3270,1978,17117.0,1,0,96,4,3,1,3,9,0,0,1358380800,1,0,0,0,0,0,0,0,0,0,1,0,0,6.0,11.5,19.0,15.0,9.0,3.5
8443,1972,24762.0,1,0,16,3,3,1,2,8,0,1,1391990400,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,5.0,6.0,1.5,7.5,20.0
9653,1975,35797.0,0,1,16,2,2,0,3,8,0,0,1350345600,0,0,1,0,0,0,0,0,1,0,0,0,0,13.5,0.5,7.0,2.0,0.5,10.5
8916,1975,36627.0,2,0,78,1,0,0,3,5,0,0,1374537600,0,0,1,0,0,0,0,1,0,0,0,0,0,4.5,0.5,2.5,0.0,0.0,0.5
8017,1981,51111.0,1,1,83,2,2,0,3,6,0,0,1403136000,1,0,0,0,0,0,0,0,1,0,0,0,0,11.0,0.0,9.5,3.0,2.5,1.5
5830,1972,86857.0,0,0,96,1,5,6,10,2,0,1,1347408000,0,0,0,0,1,0,0,0,0,1,0,0,0,449.5,51.0,419.0,66.5,51.0,20.0
4597,1970,82072.0,0,0,67,1,3,2,13,1,0,0,1372723200,0,0,0,0,1,0,0,0,0,0,1,0,0,444.5,27.5,342.5,84.0,46.0,64.5
7023,1953,46231.0,2,1,87,4,6,1,4,9,0,0,1353888000,0,0,0,0,1,0,0,0,0,1,0,0,0,94.5,1.0,27.5,0.0,2.5,6.0
8086,1959,42243.0,1,1,34,2,2,0,3,7,0,0,1386720000,0,0,1,0,0,0,0,0,1,0,0,0,0,24.0,0.0,1.0,0.0,0.0,2.5
8825,1962,51195.0,1,1,46,8,9,2,5,8,0,0,1364774400,0,0,1,0,0,0,0,0,0,0,1,0,0,115.0,7.0,78.0,41.0,12.0,29.0
2930,1978,68092.0,0,0,7,2,2,6,10,5,0,0,1387152000,0,0,0,1,0,0,0,0,0,1,0,0,0,426.0,30.0,103.5,39.0,18.0,24.0
1928,1973,31814.0,1,0,73,2,2,0,3,9,0,1,1360368000,0,0,1,0,0,0,0,0,1,0,0,0,0,17.5,1.5,10.0,2.0,0.5,10.0
7108,1965,51390.0,1,1,54,6,5,2,5,5,0,0,1347062400,0,0,0,1,0,0,0,0,0,0,0,1,0,102.5,10.0,23.5,11.5,1.0,28.0
10925,1983,76630.0,0,0,93,1,3,10,11,1,0,0,1389657600,0,0,1,0,0,0,0,0,1,0,0,0,0,127.5,15.5,223.0,20.0,28.0,87.5
