,Year_Birth,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Dt_Customer_Unix_time_seconds,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,MntFruitsYear,MntMeatProductsYear,MntFishProductsYear,MntSweetProductsYear,MntGoldProdsYear
111,1953,56129.0,0,1,65,4,6,2,10,4,0,1371686400,0,0,0,1,0,0,0,0,0,0,1,0,0,24.0,66.5,19.5,36.0,24.0
1839,1985,54006.0,1,0,42,2,8,1,7,7,0,1347926400,0,0,1,0,0,0,0,0,0,0,1,0,0,38.5,101.5,3.0,12.0,48.5
198,1956,46097.0,0,1,11,5,3,1,6,4,0,1364688000,0,0,1,0,0,0,0,0,0,0,1,0,0,12.0,34.0,32.5,2.0,4.0
2021,1970,83273.0,1,2,98,10,4,6,9,7,0,1348531200,0,0,1,0,0,0,0,0,0,1,0,0,0,44.5,325.0,8.0,51.0,51.0
559,1977,61996.0,0,1,27,3,6,4,8,5,0,1359590400,0,0,0,0,1,0,0,0,1,0,0,0,0,6.0,72.0,0.0,0.0,12.0
1985,1977,30368.0,0,1,97,2,2,0,3,8,0,1383782400,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,6.5,1.0,0.0,1.0
1243,1969,76653.0,0,0,91,1,4,7,11,2,0,1376611200,0,0,1,0,0,0,0,0,0,0,1,0,0,31.5,473.0,109.5,94.5,63.0
1073,1958,71691.0,0,0,0,1,4,7,5,2,0,1395014400,0,0,0,0,1,0,0,0,0,1,0,0,0,65.0,205.5,120.0,16.0,21.5
1626,1974,58494.0,0,1,56,2,6,2,6,6,0,1386806400,0,0,0,1,0,0,0,0,1,0,0,0,0,3.5,34.0,2.0,0.0,9.5
1806,1965,54111.0,0,1,97,2,5,2,6,5,0,1377388800,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,27.0,4.0,1.5,25.0
390,1972,27213.0,1,0,19,3,2,0,4,8,0,1346284800,0,0,0,0,1,0,0,0,0,1,0,0,0,1.5,13.0,5.0,4.5,1.5
1370,1972,53761.0,1,1,7,6,4,4,3,5,0,1381449600,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,38.0,6.5,3.5,35.5
1625,1960,39228.0,0,0,1,1,0,0,3,4,0,1368144000,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,3.0,0.0,1.5,1.5
1583,1960,44512.0,1,1,57,2,1,0,3,4,0,1377820800,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,3.0,0.0,0.0,1.0
1439,1974,38410.0,0,0,65,2,5,2,9,6,0,1347580800,0,0,0,0,1,0,0,0,1,0,0,0,0,32.0,61.5,58.0,32.0,7.0
645,1985,19986.0,1,0,74,1,0,0,3,7,0,1384387200,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,2.5,0.0,1.0,3.0
1574,1967,52569.0,0,1,54,1,2,0,4,3,0,1396656000,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.5,0.0,0.0,3.5
1745,1956,67131.0,0,1,72,3,9,2,12,6,0,1364256000,0,0,1,0,0,0,0,0,1,0,0,0,0,35.5,125.0,46.5,17.5,31.0
1481,1973,31163.0,1,0,54,1,1,0,3,6,0,1392249600,1,0,0,0,0,0,0,1,0,0,0,0,0,1.5,5.0,5.5,1.0,5.0
337,1974,72099.0,0,0,18,1,3,4,10,1,0,1351296000,0,0,1,0,0,0,0,0,1,0,0,0,0,45.5,205.0,59.5,0.0,11.0
768,1972,31590.0,1,0,40,1,1,0,3,8,0,1371513600,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,7.5,3.0,3.0,1.5
2189,1954,36807.0,1,1,88,1,1,0,2,6,0,1355961600,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,2.5,0.0,0.0,2.5
954,1988,84219.0,0,0,27,1,3,4,10,1,0,1391299200,0,0,1,0,0,0,0,0,1,0,0,0,0,68.5,200.0,22.5,68.5,22.5
1183,1961,59184.0,0,1,6,3,6,6,12,5,0,1347148800,1,0,0,0,0,0,0,0,0,0,0,1,0,71.0,56.5,129.5,75.5,33.0
1460,1979,60474.0,0,1,25,7,10,2,12,7,0,1364774400,0,0,1,0,0,0,0,0,0,1,0,0,0,99.5,151.5,117.0,4.5,85.0
84,1972,42394.0,1,0,69,1,1,0,3,7,0,1395532800,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,5.0,0.0,0.5,2.0
1306,1968,77382.0,0,1,36,2,5,7,12,1,0,1389052800,0,0,1,0,0,0,0,0,0,0,1,0,0,24.0,115.5,56.0,52.5,67.0
131,1962,86111.0,0,0,73,1,5,7,10,2,0,1366329600,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0,378.0,18.0,20.0,63.0
903,1954,74637.0,0,0,73,1,6,9,9,3,0,1368835200,0,0,0,0,1,0,0,0,0,1,0,0,0,32.0,232.0,73.0,0.0,8.0
1827,1990,30093.0,0,0,19,1,2,0,3,7,0,1373241600,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,14.0,6.5,2.0,8.0
341,1969,68462.0,0,0,6,1,3,3,8,1,0,1355270400,0,0,0,0,1,0,0,0,1,0,0,0,0,32.0,392.5,42.0,64.0,24.0
888,1969,58917.0,1,2,10,5,4,1,6,5,0,1364083200,0,0,1,0,0,0,0,0,0,0,1,0,0,3.5,44.5,0.0,3.5,14.0
1014,1971,74538.0,0,0,21,1,8,8,5,3,0,1372464000,0,0,1,0,0,0,0,0,0,0,1,0,0,49.0,366.5,55.0,56.0,14.0
1522,1978,65819.0,0,0,99,1,5,4,10,3,0,1354147200,0,0,1,0,0,0,0,0,1,0,0,0,0,19.0,350.5,74.5,82.5,31.5
1395,1979,57537.0,1,0,83,4,4,3,8,4,0,1370822400,0,0,1,0,0,0,0,0,0,1,0,0,0,28.0,69.5,25.5,4.0,50.0
2154,1974,26067.0,1,0,49,3,3,0,3,8,0,1383523200,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,9.0,0.0,1.0,6.0
1533,1962,76081.0,0,0,85,1,4,5,4,2,0,1400803200,0,0,1,0,0,0,0,0,0,0,1,0,0,15.0,207.5,31.5,16.5,100.0
1757,1977,28973.0,0,0,59,2,5,1,5,8,0,1350086400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,23.0,1.5,1.0,6.0
1917,1949,54356.0,0,1,62,3,11,2,8,8,0,1353283200,0,0,0,0,1,0,0,0,0,0,0,1,0,7.5,15.0,10.0,0.0,0.0
78,1987,81361.0,0,0,18,1,3,10,13,1,0,1393286400,0,0,1,0,0,0,0,1,0,0,0,0,0,11.5,212.0,13.5,32.5,38.0
1974,1960,13672.0,1,1,86,2,1,0,3,8,0,1366156800,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,4.5,1.0,0.5,2.5
4,1981,58293.0,1,0,94,5,5,3,6,5,0,1390089600,0,0,0,0,1,0,0,0,1,0,0,0,0,21.5,59.0,23.0,13.5,7.5
62,1979,88194.0,0,1,19,1,11,10,10,5,0,1395187200,1,0,0,0,0,0,0,0,0,1,0,0,0,7.0,154.5,100.5,12.0,19.0
1456,1956,64857.0,0,0,78,1,7,5,10,4,0,1353628800,0,0,0,1,0,0,0,0,0,1,0,0,0,7.0,358.5,105.0,0.0,21.5
813,1984,16529.0,1,0,23,1,1,0,3,6,0,1393632000,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.5,6.5,0.0,0.5
219,1962,81975.0,0,1,2,1,6,3,4,7,0,1357344000,1,0,0,0,0,0,0,1,0,0,0,0,0,38.0,92.0,90.0,69.0,13.5
1465,1976,70379.0,0,1,84,3,6,3,13,4,0,1362268800,0,0,0,1,0,0,0,0,0,1,0,0,0,12.5,71.0,32.5,33.5,4.0
1176,1960,58401.0,0,1,55,1,1,2,2,4,0,1397952000,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,5.5,8.5,14.5,14.5
837,1966,30843.0,1,1,43,2,1,1,2,5,0,1401062400,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,4.5
307,1965,47025.0,1,1,6,1,1,0,2,7,0,1391904000,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1.5,0.0,0.0,0.5
2035,1965,23478.0,0,0,51,1,3,0,3,8,0,1363651200,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,13.5,6.0,8.5,19.5
1653,1955,72635.0,0,0,54,1,6,8,6,3,0,1370217600,1,0,0,0,0,0,0,0,1,0,0,0,0,11.0,161.5,52.0,17.5,53.5
1227,1947,66000.0,0,0,36,1,1,3,5,1,0,1397952000,0,0,0,1,0,0,0,0,0,0,1,0,0,25.5,135.0,50.5,0.0,22.5
870,1953,46231.0,2,1,87,4,6,1,4,9,0,1353888000,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,27.5,0.0,2.5,6.0
301,1956,28839.0,1,1,86,2,2,0,3,5,0,1394496000,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,3.5,0.0,0.0,0.5
1319,1975,51948.0,0,1,51,2,5,2,4,5,0,1379376000,0,0,1,0,0,0,0,0,1,0,0,0,0,16.5,27.0,35.5,15.0,20.5
1071,1958,84460.0,0,0,80,0,9,9,4,5,0,1357257600,0,0,0,0,1,0,0,0,0,0,1,0,0,13.5,51.5,53.0,27.0,40.5
2038,1950,59462.0,0,1,29,2,9,2,12,7,0,1357344000,0,0,1,0,0,0,0,0,1,0,0,0,0,8.5,71.5,0.0,4.0,98.0
1153,1969,81657.0,0,0,69,1,3,4,8,1,0,1390348800,0,0,1,0,0,0,0,0,0,1,0,0,0,20.0,212.5,79.0,30.0,25.0
797,1955,52750.0,0,1,72,6,5,7,9,4,0,1359936000,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,119.5,45.0,34.5,34.5
1648,1970,69084.0,1,0,43,2,7,3,13,8,0,1384819200,0,0,0,0,1,0,0,0,1,0,0,0,0,53.5,99.5,19.5,15.0,15.0
2120,1971,29732.0,1,0,23,1,2,0,2,9,0,1395705600,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,4.0,0.0,0.5,2.0
2014,1984,40059.0,1,0,82,1,6,2,3,8,0,1380326400,0,0,1,0,0,0,0,0,1,0,0,0,0,14.5,46.0,14.0,5.0,72.5
1418,1964,42523.0,0,0,96,1,1,1,4,2,0,1398211200,0,0,1,0,0,0,0,0,1,0,0,0,0,18.0,5.5,1.5,13.0,17.5
2130,1964,41713.0,1,1,57,5,3,1,4,6,0,1398729600,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,22.0,5.0,5.0,12.5
1095,1983,81698.0,0,0,1,1,8,2,5,5,0,1362096000,1,0,0,0,0,0,0,0,0,1,0,0,0,22.5,57.5,15.0,80.0,22.5
2090,1981,27733.0,1,0,16,2,2,0,3,7,0,1377475200,1,0,0,0,0,0,0,0,1,0,0,0,0,3.5,2.5,13.0,1.0,8.5
692,1948,66375.0,0,1,96,3,2,4,5,7,0,1384992000,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,22.5,0.0,0.0,95.5
2123,1962,42769.0,0,1,15,2,1,1,4,4,0,1381536000,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,6.5,1.5,0.5,0.0
1,1954,46344.0,1,1,38,2,1,1,2,5,0,1394236800,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,3.0,1.0,0.5,3.0
2048,1949,54591.0,0,1,63,3,6,2,8,5,0,1375660800,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0,47.0,6.0,4.5,12.0
2052,1983,69520.0,0,0,95,1,9,6,5,5,0,1373155200,0,0,1,0,0,0,0,0,1,0,0,0,0,60.0,207.0,60.5,40.0,46.5
1562,1950,82460.0,0,0,78,1,5,3,6,1,0,1385942400,0,0,1,0,0,0,0,1,0,0,0,0,0,23.5,286.5,26.0,16.0,7.5
2158,1957,53233.0,0,1,18,1,1,0,3,4,0,1395100800,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,4.5,1.5,0.0,0.0
582,1978,26224.0,1,0,39,3,2,1,3,6,0,1370304000,1,0,0,0,0,0,0,0,1,0,0,0,0,3.5,7.5,6.5,4.5,7.5
697,1953,58398.0,0,0,44,3,5,4,8,4,0,1368489600,0,0,1,0,0,0,0,0,0,0,1,0,0,2.5,100.5,10.5,10.5,24.5
2007,1953,23272.0,0,0,29,1,1,0,3,4,0,1381968000,0,0,1,0,0,0,0,1,0,0,0,0,0,1.5,3.0,2.0,1.0,6.0
134,1976,59809.0,0,2,36,3,3,3,6,8,0,1350518400,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,70.5,16.0,20.5,24.5
2174,1990,16185.0,1,0,71,2,2,2,2,8,0,1375660800,0,1,0,0,0,0,0,0,0,1,0,0,0,5.5,8.0,10.5,4.0,22.5
1454,1958,65148.0,0,1,9,2,6,6,7,4,0,1353024000,0,0,1,0,0,0,0,0,1,0,0,0,0,17.5,211.0,16.5,6.0,76.5
733,1954,63564.0,0,0,0,1,10,10,7,6,0,1390953600,1,0,0,0,0,0,0,0,1,0,0,0,0,40.0,126.0,7.5,17.0,32.5
951,1973,33471.0,1,0,47,3,3,0,4,7,0,1350000000,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,13.5,0.0,4.5,6.0
2100,1966,61286.0,0,1,34,2,7,1,8,5,0,1375401600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,53.5,9.5,4.5,58.5
916,1951,64950.0,0,1,29,2,11,2,10,7,0,1344729600,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,36.0,6.0,0.0,31.5
1661,1971,38232.0,1,1,84,4,3,1,3,5,0,1389916800,0,0,1,0,0,0,0,0,0,0,1,0,0,2.5,14.0,3.5,3.0,16.5
1638,1972,50334.0,0,1,24,6,7,4,6,6,0,1374624000,1,0,0,0,0,0,0,0,0,0,1,0,0,8.0,80.0,42.0,8.0,67.0
1732,1980,31859.0,1,0,3,1,1,0,3,7,0,1393459200,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,3.5,7.5,4.0,5.5
904,1955,46015.0,1,1,25,1,1,0,3,7,0,1397347200,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,3.0
1791,1963,46757.0,0,1,71,6,4,4,7,9,0,1353024000,0,0,0,0,1,0,0,0,0,1,0,0,0,15.0,81.5,0.0,25.5,61.0
1185,1959,58113.0,0,1,66,3,9,2,8,7,1,1359072000,0,0,1,0,0,0,0,0,1,0,0,0,0,52.0,84.5,51.0,39.0,42.0
210,1970,77622.0,0,2,3,2,6,3,11,3,0,1397433600,0,0,0,0,1,0,0,0,0,0,1,0,0,3.5,77.0,9.5,0.0,7.0
387,1960,30507.0,0,0,29,1,5,1,4,7,0,1362960000,0,0,1,0,0,0,0,0,0,0,1,0,0,18.0,37.0,19.0,10.0,55.0
817,1980,25130.0,1,0,10,2,2,0,3,7,0,1380672000,1,0,0,0,0,0,0,0,0,0,1,0,0,2.5,3.5,0.0,9.0,9.0
1789,1974,63159.0,0,0,74,1,3,5,8,3,0,1352073600,0,0,0,0,1,0,0,0,0,1,0,0,0,17.0,293.0,44.5,43.0,18.5
774,1945,62847.0,0,0,45,1,3,6,4,2,0,1358208000,0,0,0,1,0,0,0,0,0,0,1,0,0,84.0,353.0,40.0,38.0,30.5
816,1967,56575.0,0,2,42,3,7,3,7,5,0,1367712000,0,0,0,0,1,0,0,0,0,0,1,0,0,2.5,45.0,0.0,8.0,5.0
421,1949,51529.0,0,1,14,2,9,1,5,8,0,1378512000,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,17.5,3.0,0.0,11.0
987,1987,22434.0,1,0,25,2,2,0,3,8,0,1360713600,0,0,1,0,0,0,0,0,0,0,1,0,0,6.0,5.5,1.5,6.5,7.5
1781,1974,75702.0,0,1,87,1,10,5,13,6,0,1350172800,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,314.5,72.5,18.5,18.5
1087,1970,53187.0,1,0,66,2,4,1,6,5,0,1382745600,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,15.0,3.5,3.5,5.0
1363,1955,46390.0,0,1,56,1,4,2,3,7,0,1399248000,0,0,0,1,0,0,0,1,0,0,0,0,0,7.0,32.0,1.0,4.5,19.0
1360,1975,56243.0,1,2,26,6,4,2,8,5,0,1388361600,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,17.5,2.0,1.5,3.5
958,1971,80573.0,0,0,85,1,4,6,13,2,0,1350172800,0,0,0,1,0,0,0,0,0,0,1,0,0,69.0,215.0,30.0,46.0,7.5
667,1955,38946.0,0,1,84,2,3,1,6,5,0,1382572800,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,41.0,3.0,3.0,20.5
919,1971,32892.0,1,0,78,2,3,0,3,8,0,1400976000,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,7.5,1.0,0.5,1.0
1058,1958,46610.0,0,0,4,1,6,1,6,6,0,1374105600,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0,15.0,2.0,5.0,62.5
1120,1968,36778.0,1,1,63,3,3,0,3,9,0,1344124800,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,17.0,1.0,2.0,2.0
1643,1966,43602.0,1,1,45,3,3,1,2,6,0,1389312000,0,0,1,0,0,0,0,0,0,1,0,0,0,2.5,6.0,5.0,1.5,9.5
1356,1965,35791.0,2,1,94,2,1,0,3,8,0,1367798400,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,2.5,0.0,0.0,1.5
661,1979,70337.0,0,0,75,1,2,2,12,1,0,1388620800,0,0,1,0,0,0,0,0,0,1,0,0,0,40.5,74.5,12.5,21.5,45.5
108,1978,36550.0,1,0,74,5,9,1,5,9,0,1361232000,1,0,0,0,0,0,0,0,1,0,0,0,0,45.0,47.0,61.5,51.5,60.0
1526,1987,30390.0,0,0,5,1,2,0,3,6,0,1378080000,1,0,0,0,0,0,0,0,1,0,0,0,0,6.0,6.0,12.5,0.5,10.0
1547,1954,75315.0,0,1,14,2,5,4,12,2,0,1397520000,0,0,1,0,0,0,0,0,0,0,1,0,0,7.5,85.5,71.0,11.5,15.5
215,1952,51537.0,0,1,27,3,2,2,11,8,0,1355011200,0,0,1,0,0,0,0,1,0,0,0,0,0,10.0,102.0,0.0,0.0,46.0
37,1943,48948.0,0,0,53,2,7,10,5,6,0,1359676800,0,0,0,0,1,0,0,1,0,0,0,0,0,4.0,103.0,80.0,24.5,21.0
2072,1976,81929.0,1,0,60,2,4,4,10,6,0,1348876800,0,0,0,1,0,0,0,0,1,0,0,0,0,27.5,139.0,24.5,0.0,92.5
1551,1954,38998.0,1,1,92,3,2,0,3,8,1,1351900800,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,7.0,0.0,0.0,2.5
1122,1989,10979.0,0,0,34,2,3,0,3,5,0,1400716800,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,5.0,1.0,1.0,2.0
1181,1969,70091.0,1,0,11,2,5,2,10,8,0,1364688000,0,0,0,1,0,0,0,0,1,0,0,0,0,17.0,68.5,7.5,0.0,5.5
1469,1972,49854.0,1,0,63,5,6,2,5,6,0,1384041600,0,0,0,1,0,0,0,0,0,0,1,0,0,8.5,85.5,19.5,0.0,15.0
1098,1984,16269.0,1,0,75,3,3,0,3,8,0,1377820800,0,0,0,0,1,0,0,0,0,1,0,0,0,1.5,9.0,1.5,0.5,0.0
1289,1966,60894.0,0,1,61,5,10,3,8,7,0,1372377600,0,0,1,0,0,0,0,0,0,0,1,0,0,3.5,77.5,5.0,0.0,27.0
878,1943,48948.0,0,0,53,2,7,10,5,6,0,1359676800,0,0,0,0,1,0,0,1,0,0,0,0,0,4.0,103.0,80.0,24.5,21.0
2045,1952,77610.0,0,1,70,2,4,7,4,7,0,1351468800,0,0,0,0,1,0,0,0,1,0,0,0,0,16.5,166.0,10.5,16.5,8.0
11,1959,63033.0,0,0,82,1,3,4,8,2,0,1384473600,0,0,1,0,0,0,0,1,0,0,0,0,0,30.5,240.0,112.5,56.0,15.0
1379,1969,51039.0,1,1,11,2,6,2,4,7,0,1355097600,0,0,0,0,1,0,0,0,1,0,0,0,0,32.0,39.5,32.5,0.0,54.5
2186,1950,38054.0,1,1,24,2,2,0,3,7,0,1398902400,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,8.5,1.0,0.5,0.0
1048,1964,65526.0,0,1,22,1,4,4,8,2,0,1397174400,0,0,0,0,1,0,0,0,1,0,0,0,0,9.5,34.5,6.0,0.0,4.5
330,1965,44300.0,1,1,65,2,1,0,3,6,0,1371945600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,4.5,0.0,0.0,1.5
1593,1975,33955.0,1,0,92,4,5,1,5,8,0,1376006400,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,64.0,11.5,3.5,5.0
914,1974,79632.0,0,0,42,1,6,4,9,2,0,1396915200,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,255.0,49.5,10.5,6.0
703,1958,45160.0,1,1,9,1,1,0,2,7,0,1396051200,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,2.5,1.5,0.0,1.5
305,1971,64795.0,0,1,23,3,3,3,12,2,0,1358380800,0,0,1,0,0,0,0,0,1,0,0,0,0,2.5,59.5,19.0,14.5,38.5
1477,1969,53374.0,0,1,34,6,4,2,9,9,0,1345075200,0,0,0,0,1,0,0,0,0,0,1,0,0,5.0,50.5,6.5,5.0,17.0
504,1965,30630.0,1,1,67,2,2,0,3,7,0,1390780800,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,6.0,1.0,0.0,5.0
1893,1967,77870.0,0,1,93,3,5,5,5,8,0,1345593600,0,0,1,0,0,0,0,0,1,0,0,0,0,25.0,250.0,32.5,25.0,66.5
1192,1957,40451.0,0,2,54,1,1,1,2,5,0,1392508800,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0.0,0.0,5.0
2075,1949,67911.0,0,1,63,3,6,7,11,3,0,1400716800,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,178.0,31.5,14.0,0.0
1493,1986,79529.0,0,0,1,1,4,8,9,2,0,1398556800,0,0,1,0,0,0,0,0,1,0,0,0,0,21.0,353.0,36.5,98.5,98.5
809,1959,78353.0,0,1,51,1,10,2,11,8,0,1366070400,1,0,0,0,0,0,0,1,0,0,0,0,0,61.0,238.0,19.5,76.5,17.0
653,1971,54690.0,1,1,76,3,3,1,5,3,0,1383782400,1,0,0,0,0,0,0,0,1,0,0,0,0,8.0,18.5,3.5,4.5,9.0
1611,1969,42731.0,1,0,64,3,4,1,5,5,0,1382313600,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,25.5,3.0,1.0,12.0
1038,1983,27100.0,1,0,64,1,1,0,3,7,0,1365120000,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,6.5,1.0,0.0,5.0
1212,1975,54730.0,0,1,64,5,4,1,8,4,0,1376524800,0,0,0,1,0,0,0,0,1,0,0,0,0,1.5,8.5,2.0,3.5,28.0
652,1968,29187.0,1,0,43,1,1,0,3,8,0,1368057600,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,3.0,0.0,0.0,1.0
436,1971,36230.0,1,0,17,1,2,0,4,5,0,1381968000,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,15.0,4.0,1.0,1.5
2046,1984,31761.0,1,0,96,2,3,0,4,5,0,1396656000,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,10.0,8.0,7.0,14.0
2113,1966,29435.0,1,1,11,4,3,2,2,9,0,1344211200,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5,18.5,2.0,1.0,32.0
884,1958,81320.0,0,0,61,1,4,3,10,2,0,1360108800,0,0,1,0,0,0,0,0,1,0,0,0,0,16.5,246.5,29.5,51.5,28.5
1536,1962,47175.0,1,1,81,7,4,2,4,8,0,1351382400,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,22.0,3.0,1.0,9.5
416,1967,67309.0,1,1,76,15,9,6,9,7,0,1358899200,1,0,0,0,0,0,0,0,0,0,1,0,0,23.5,90.5,74.5,47.5,47.5
961,1965,56962.0,2,1,60,7,6,3,5,7,0,1381449600,0,0,0,1,0,0,0,0,1,0,0,0,0,1.5,38.5,5.0,1.5,13.0
1032,1984,35196.0,1,0,68,6,6,1,5,8,0,1352764800,0,0,1,0,0,0,0,0,0,0,1,0,0,6.0,70.5,21.5,19.5,93.5
778,1961,46524.0,0,1,70,2,1,1,5,3,0,1365120000,0,0,1,0,0,0,0,0,0,1,0,0,0,9.5,17.5,13.0,7.0,26.0
1906,1969,55212.0,0,1,65,3,4,2,11,8,0,1353628800,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,22.5,0.0,0.0,17.0
407,1974,82584.0,0,0,26,1,3,4,8,1,0,1370304000,0,0,0,1,0,0,0,0,1,0,0,0,0,34.0,51.5,14.5,45.5,34.0
587,1948,61467.0,0,2,69,3,5,2,10,5,0,1355011200,0,0,0,0,1,0,0,0,1,0,0,0,0,8.0,57.0,0.0,2.5,24.5
1420,1952,33402.0,1,1,60,3,2,1,3,8,0,1374105600,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,9.5,5.0,2.5,4.0
1581,1956,90226.0,0,0,26,1,4,7,12,2,0,1348617600,0,0,0,1,0,0,0,0,1,0,0,0,0,54.0,324.5,126.5,75.5,54.0
1983,1966,33279.0,0,0,29,1,0,0,3,3,0,1402531200,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5,1.5,0.0,0.0,0.0
1746,1980,36802.0,1,0,23,1,1,0,3,5,0,1402876800,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,1.0,0.0,0.0,0.5
796,1975,73170.0,0,0,1,1,5,4,6,2,0,1401494400,0,0,1,0,0,0,0,0,0,1,0,0,0,87.0,128.0,25.0,15.0,16.0
1879,1950,59292.0,0,1,71,2,3,5,8,3,0,1371081600,0,0,0,0,1,0,0,0,0,0,1,0,0,7.0,34.0,9.5,7.0,7.0
1016,1969,68695.0,0,0,3,1,4,4,7,2,0,1403654400,0,0,1,0,0,0,0,0,0,0,1,0,0,40.5,178.0,53.0,25.0,20.0
1216,1978,41986.0,0,1,15,3,3,0,4,4,0,1391904000,0,0,1,0,0,0,0,1,0,0,0,0,0,2.5,4.0,4.0,1.5,6.0
149,1958,30523.0,2,1,0,1,1,0,2,7,0,1372636800,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1.5,0.0,0.0,2.5
1673,1981,24336.0,1,0,82,1,1,0,2,7,0,1346025600,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1.0,4.0,1.0,6.0
1956,1963,32632.0,0,0,32,2,4,4,8,5,0,1343865600,1,0,0,0,0,0,0,0,1,0,0,0,0,75.5,68.5,76.5,9.5,26.5
1321,1983,35876.0,0,0,13,1,3,1,3,6,0,1397952000,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,20.0,2.0,1.5,7.0
1506,1948,82032.0,0,0,54,0,4,6,7,1,0,1396656000,0,0,0,0,1,0,0,0,0,0,0,1,0,97.0,188.5,74.5,62.5,28.5
299,1976,70893.0,0,0,42,1,6,6,10,3,0,1360108800,0,0,0,1,0,0,0,0,0,1,0,0,0,22.0,280.5,38.5,22.0,7.0
1334,1956,76542.0,0,0,91,1,4,8,10,2,0,1364601600,0,0,0,0,1,0,0,0,0,0,1,0,0,36.5,286.5,0.0,14.5,7.0
